year,make,model,class,motor,transmission,fuel,city(kWh/100km),hwy(kWh/100km),comb(kWh/100km),city(Le/100km),hwy(Le/100km),comb(Le/100km),range,co2_emissions,co2_rating,smog_rating,recharge_time,engine_size,cylinders,city(L/100km),hwy(L/100km),comb(L/100km),comb(mpg),fuel_1,comb(Le/100Km),range_1,fuel_2,range_2
2023,Mercedes-Benz,GLE 450 4MATIC Coupe,SUV: Standard,,automatic,gas,,,,,,,,247.0,5.0,6.0,,3.0,6.0,11.7,9.2,10.5,27.0,,,,,
2023,Mercedes-Benz,GLS 450 4MATIC SUV,SUV: Standard,,automatic,gas,,,,,,,,270.0,4.0,6.0,,3.0,6.0,12.7,10.1,11.6,24.0,,,,,
2023,Mercedes-Benz,GLS 580 4MATIC SUV,SUV: Standard,,automatic,gas,,,,,,,,310.0,4.0,5.0,,4.0,8.0,14.9,11.2,13.2,21.0,,,,,
2023,Mercedes-Benz,GLS 600 4MATIC Maybach SUV,SUV: Standard,,automatic,gas,,,,,,,,346.0,3.0,5.0,,4.0,8.0,16.8,12.4,14.8,19.0,,,,,
2023,Mercedes-Benz,Maybach S 580 4MATIC Sedan,Full-size,,automatic,gas,,,,,,,,305.0,4.0,5.0,,4.0,8.0,15.9,9.6,13.0,22.0,,,,,
2023,Mercedes-Benz,Maybach S 680 4MATIC Sedan,Full-size,,automatic,gas,,,,,,,,384.0,2.0,3.0,,6.0,12.0,20.5,11.5,16.4,17.0,,,,,
2023,Mercedes-Benz,Metris Cargo Van,Special purpose vehicle,,automatic,gas,,,,,,,,271.0,4.0,6.0,,2.0,4.0,12.6,10.4,11.6,24.0,,,,,
2023,Mercedes-Benz,Metris Cargo Van LWB,Special purpose vehicle,,automatic,gas,,,,,,,,271.0,4.0,6.0,,2.0,4.0,12.6,10.4,11.6,24.0,,,,,
2023,Mercedes-Benz,Metris Passenger Van,Special purpose vehicle,,automatic,gas,,,,,,,,285.0,4.0,6.0,,2.0,4.0,13.4,10.8,12.3,23.0,,,,,
2023,Mercedes-Benz,S 500 4MATIC Sedan,Full-size,,automatic,gas,,,,,,,,242.0,5.0,6.0,,3.0,6.0,12.0,8.4,10.4,27.0,,,,,
2023,Mercedes-Benz,S 580 4MATIC Sedan,Full-size,,automatic,gas,,,,,,,,285.0,4.0,5.0,,4.0,8.0,14.3,9.5,12.2,23.0,,,,,
2023,MINI,Cooper 3 Door,Subcompact,,automatic,gas,,,,,,,,170.0,6.0,7.0,,1.5,3.0,8.2,6.2,7.3,39.0,,,,,
2023,MINI,Cooper 3 Door,Subcompact,,manual,gas,,,,,,,,177.0,6.0,7.0,,1.5,3.0,8.6,6.3,7.6,37.0,,,,,
2023,MINI,Cooper 5 Door,Subcompact,,automatic,gas,,,,,,,,170.0,6.0,7.0,,1.5,3.0,8.2,6.2,7.3,39.0,,,,,
2023,MINI,Cooper 5 Door,Subcompact,,manual,gas,,,,,,,,177.0,6.0,7.0,,1.5,3.0,8.6,6.3,7.6,37.0,,,,,
2023,MINI,Cooper Clubman ALL4,Mid-size,,automatic,gas,,,,,,,,199.0,6.0,7.0,,1.5,3.0,9.6,7.1,8.5,33.0,,,,,
2023,MINI,Cooper Convertible,Minicompact,,automatic,gas,,,,,,,,170.0,6.0,7.0,,1.5,3.0,8.2,6.2,7.3,39.0,,,,,
2023,MINI,Cooper Convertible,Minicompact,,manual,gas,,,,,,,,177.0,6.0,7.0,,1.5,3.0,8.6,6.3,7.6,37.0,,,,,
2023,MINI,Cooper Countryman,Mid-size,,automatic,gas,,,,,,,,194.0,6.0,7.0,,1.5,3.0,9.1,7.3,8.3,34.0,,,,,
2023,MINI,Cooper Countryman ALL4,Mid-size,,automatic,gas,,,,,,,,209.0,5.0,7.0,,1.5,3.0,10.1,7.6,9.0,31.0,,,,,
2023,MINI,Cooper S 3 Door,Subcompact,,automatic,gas,,,,,,,,174.0,6.0,7.0,,2.0,4.0,8.5,6.2,7.5,38.0,,,,,
2023,MINI,Cooper S 3 Door,Subcompact,,manual,gas,,,,,,,,205.0,5.0,7.0,,2.0,4.0,10.3,7.0,8.8,32.0,,,,,
2023,MINI,Cooper S 5 Door,Subcompact,,automatic,gas,,,,,,,,174.0,6.0,7.0,,2.0,4.0,8.5,6.2,7.5,38.0,,,,,
2023,MINI,Cooper S 5 Door,Subcompact,,manual,gas,,,,,,,,205.0,5.0,7.0,,2.0,4.0,10.3,7.0,8.8,32.0,,,,,
2023,MINI,Cooper S Clubman,Mid-size,,automatic,gas,,,,,,,,191.0,6.0,7.0,,2.0,4.0,9.3,6.8,8.2,34.0,,,,,
2023,MINI,Cooper S Clubman,Mid-size,,manual,gas,,,,,,,,217.0,5.0,7.0,,2.0,4.0,10.9,7.4,9.3,30.0,,,,,
2023,MINI,Cooper S Clubman ALL4,Mid-size,,automatic,gas,,,,,,,,206.0,5.0,7.0,,2.0,4.0,10.1,7.3,8.9,32.0,,,,,
2023,MINI,Cooper S Convertible,Minicompact,,automatic,gas,,,,,,,,182.0,6.0,7.0,,2.0,4.0,8.8,6.5,7.8,36.0,,,,,
2023,MINI,Cooper S Convertible,Minicompact,,manual,gas,,,,,,,,205.0,5.0,7.0,,2.0,4.0,10.1,7.1,8.8,32.0,,,,,
2023,MINI,Cooper S Countryman,Mid-size,,automatic,gas,,,,,,,,199.0,6.0,7.0,,2.0,4.0,9.7,7.2,8.5,33.0,,,,,
2023,MINI,Cooper S Countryman ALL4,Mid-size,,automatic,gas,,,,,,,,212.0,5.0,7.0,,2.0,4.0,10.4,7.5,9.1,31.0,,,,,
2023,MINI,John Cooper Works 3 Door,Subcompact,,automatic,gas,,,,,,,,191.0,6.0,7.0,,2.0,4.0,9.3,6.9,8.2,34.0,,,,,
2023,MINI,John Cooper Works 3 Door,Subcompact,,manual,gas,,,,,,,,216.0,5.0,7.0,,2.0,4.0,10.7,7.5,9.3,30.0,,,,,
2023,MINI,John Cooper Works Clubman ALL4,Mid-size,,automatic,gas,,,,,,,,210.0,5.0,3.0,,2.0,4.0,10.1,7.6,9.0,31.0,,,,,
2023,MINI,John Cooper Works Convertible,Minicompact,,automatic,gas,,,,,,,,200.0,6.0,7.0,,2.0,4.0,9.7,7.2,8.6,33.0,,,,,
2023,MINI,John Cooper Works Countryman ALL4,Mid-size,,automatic,gas,,,,,,,,210.0,5.0,3.0,,2.0,4.0,10.0,7.8,9.0,31.0,,,,,
2023,Mitsubishi,Eclipse Cross 4WD,SUV: Small,,automatic,gas,,,,,,,,216.0,5.0,5.0,,1.5,4.0,9.6,8.9,9.3,30.0,,,,,
2023,Mitsubishi,Mirage,Compact,,automatic,gas,,,,,,,,143.0,7.0,5.0,,1.2,3.0,6.6,5.6,6.2,46.0,,,,,
2023,Mitsubishi,Mirage,Compact,,manual,gas,,,,,,,,151.0,7.0,5.0,,1.2,3.0,7.1,5.8,6.5,43.0,,,,,
2023,Mitsubishi,Outlander 4WD,SUV: Small,,automatic,gas,,,,,,,,208.0,5.0,6.0,,2.5,4.0,9.7,7.9,8.9,32.0,,,,,
2023,Mitsubishi,RVR,SUV: Small,,automatic,gas,,,,,,,,207.0,5.0,5.0,,2.0,4.0,9.7,7.8,8.9,32.0,,,,,
2023,Mitsubishi,RVR 4WD,SUV: Small,,automatic,gas,,,,,,,,213.0,5.0,5.0,,2.0,4.0,10.0,8.1,9.1,31.0,,,,,
2023,Mitsubishi,RVR 4WD,SUV: Small,,automatic,gas,,,,,,,,218.0,5.0,5.0,,2.4,4.0,10.3,8.3,9.4,30.0,,,,,
2023,Nissan,Altima AWD,Mid-size,,automatic,gas,,,,,,,,187.0,6.0,7.0,,2.5,4.0,9.1,6.5,7.9,36.0,,,,,
2023,Nissan,Altima AWD SR/Platinum,Mid-size,,automatic,gas,,,,,,,,191.0,6.0,7.0,,2.5,4.0,9.3,6.7,8.1,35.0,,,,,
2023,Nissan,Armada 4WD,SUV: Standard,,automatic,gas,,,,,,,,362.0,2.0,3.0,,5.6,8.0,17.5,12.9,15.4,18.0,,,,,
2023,Nissan,Frontier,Pickup truck: Standard,,automatic,gas,,,,,,,,260.0,4.0,5.0,,3.8,6.0,12.5,9.3,11.1,25.0,,,,,
2023,Nissan,Frontier 4WD,Pickup truck: Standard,,automatic,gas,,,,,,,,273.0,4.0,5.0,,3.8,6.0,12.8,10.2,11.6,24.0,,,,,
2023,Nissan,Frontier 4WD Pro-4X,Pickup truck: Standard,,automatic,gas,,,,,,,,283.0,4.0,5.0,,3.8,6.0,13.3,10.5,12.0,24.0,,,,,
2023,Nissan,GT-R,Subcompact,,automatic,gas,,,,,,,,300.0,4.0,3.0,,3.8,6.0,14.4,10.9,12.8,22.0,,,,,
2023,Nissan,Kicks,Mid-size,,automatic,gas,,,,,,,,169.0,6.0,7.0,,1.6,4.0,7.7,6.6,7.2,39.0,,,,,
2023,Nissan,Maxima,Mid-size,,automatic,gas,,,,,,,,233.0,5.0,3.0,,3.5,6.0,11.6,7.9,9.9,29.0,,,,,
2023,Nissan,Murano AWD,Station wagon: Mid-size,,automatic,gas,,,,,,,,245.0,5.0,5.0,,3.5,6.0,12.0,8.5,10.4,27.0,,,,,
2023,Nissan,Pathfinder 4WD,SUV: Small,,automatic,gas,,,,,,,,246.0,5.0,5.0,,3.5,6.0,11.6,9.2,10.5,27.0,,,,,
2023,Nissan,Pathfinder 4WD Rock Creek,SUV: Small,,automatic,gas,,,,,,,,260.0,4.0,5.0,,3.5,6.0,11.9,10.0,11.1,25.0,,,,,
2023,Nissan,Qashqai,Station wagon: Small,,automatic,gas,,,,,,,,188.0,6.0,6.0,,2.0,4.0,8.6,7.3,8.0,35.0,,,,,
2023,Nissan,Qashqai AWD,Station wagon: Small,,automatic,gas,,,,,,,,196.0,6.0,6.0,,2.0,4.0,9.0,7.5,8.3,34.0,,,,,
2023,Nissan,Rogue,SUV: Small,,automatic,gas,,,,,,,,170.0,6.0,6.0,,1.5,3.0,7.8,6.5,7.2,39.0,,,,,
2023,Nissan,Rogue,SUV: Small,,automatic,gas,,,,,,,,190.0,6.0,7.0,,2.5,4.0,9.0,7.1,8.1,35.0,,,,,
2023,Nissan,Rogue AWD,SUV: Small,,automatic,gas,,,,,,,,179.0,6.0,6.0,,1.5,3.0,8.4,6.7,7.6,37.0,,,,,
2023,Nissan,Rogue AWD SL/Platinum,SUV: Small,,automatic,gas,,,,,,,,181.0,6.0,6.0,,1.5,3.0,8.4,6.8,7.7,37.0,,,,,
2023,Nissan,Rogue AWD,SUV: Small,,automatic,gas,,,,,,,,195.0,6.0,7.0,,2.5,4.0,9.2,7.2,8.3,34.0,,,,,
2023,Nissan,Sentra,Mid-size,,automatic,gas,,,,,,,,167.0,6.0,7.0,,2.0,4.0,8.0,6.0,7.1,40.0,,,,,
2023,Nissan,Sentra SR,Mid-size,,automatic,gas,,,,,,,,171.0,6.0,7.0,,2.0,4.0,8.2,6.1,7.3,39.0,,,,,
2023,Nissan,Sentra,Mid-size,,manual,gas,,,,,,,,185.0,6.0,7.0,,2.0,4.0,9.2,6.2,7.9,36.0,,,,,
2023,Nissan,Sentra SR,Mid-size,,manual,gas,,,,,,,,189.0,6.0,7.0,,2.0,4.0,9.4,6.4,8.1,35.0,,,,,
2023,Nissan,Versa,Compact,,automatic,gas,,,,,,,,158.0,7.0,7.0,,1.6,4.0,7.4,5.9,6.7,42.0,,,,,
2023,Nissan,Versa,Compact,,manual,gas,,,,,,,,181.0,6.0,7.0,,1.6,4.0,8.6,6.7,7.7,37.0,,,,,
2023,Nissan,Z,Two-seater,,automatic,gas,,,,,,,,249.0,5.0,5.0,,3.0,6.0,12.3,8.6,10.6,27.0,,,,,
2023,Nissan,Z,Two-seater,,manual,gas,,,,,,,,280.0,4.0,5.0,,3.0,6.0,13.4,10.0,11.9,24.0,,,,,
2023,Porsche,911 Carrera,Minicompact,,automatic,gas,,,,,,,,275.0,4.0,5.0,,3.0,6.0,13.1,9.8,11.6,24.0,,,,,
2023,Porsche,911 Carrera Cabriolet,Minicompact,,automatic,gas,,,,,,,,275.0,4.0,5.0,,3.0,6.0,13.1,9.8,11.6,24.0,,,,,
2023,Porsche,911 Carrera S,Minicompact,,automatic,gas,,,,,,,,274.0,4.0,5.0,,3.0,6.0,12.9,10.2,11.7,24.0,,,,,
2023,Porsche,911 Carrera S,Minicompact,,manual,gas,,,,,,,,264.0,4.0,5.0,,3.0,6.0,12.8,9.4,11.3,25.0,,,,,
2023,Porsche,911 Carrera S Cabriolet,Minicompact,,automatic,gas,,,,,,,,273.0,4.0,5.0,,3.0,6.0,12.9,10.2,11.7,24.0,,,,,
2023,Porsche,911 Carrera S Cabriolet,Minicompact,,manual,gas,,,,,,,,275.0,4.0,5.0,,3.0,6.0,13.8,9.4,11.8,24.0,,,,,
2023,Ram,1500 eTorque,Pickup truck: Standard,,automatic,gas,,,,,,,,253.0,5.0,7.0,,3.6,6.0,11.9,9.4,10.8,26.0,,,,,
2023,Ram,1500 eTorque,Pickup truck: Standard,,automatic,gas,,,,,,,,275.0,4.0,5.0,,5.7,8.0,13.0,10.0,11.7,24.0,,,,,
2023,Ram,1500 4X4 EcoDiesel,Pickup truck: Standard,,automatic,diesel,,,,,,,,260.0,4.0,1.0,,3.0,6.0,11.1,8.0,9.7,29.0,,,,,
2023,Ram,1500 4X4 eTorque,Pickup truck: Standard,,automatic,gas,,,,,,,,259.0,4.0,7.0,,3.6,6.0,12.1,9.7,11.0,26.0,,,,,
2023,Ram,1500 4X4,Pickup truck: Standard,,automatic,gas,,,,,,,,325.0,3.0,5.0,,5.7,8.0,16.1,11.0,13.8,20.0,,,,,
2023,Ram,1500 4X4 eTorque,Pickup truck: Standard,,automatic,gas,,,,,,,,284.0,4.0,5.0,,5.7,8.0,13.5,10.5,12.1,23.0,,,,,
2023,Ram,1500 4X4 TRX,Pickup truck: Standard,,automatic,gas,,,,,,,,465.0,1.0,1.0,,6.2,8.0,22.4,16.5,19.8,14.0,,,,,
2023,Ram,1500 Classic,Pickup truck: Standard,,automatic,gas,,,,,,,,276.0,4.0,7.0,,3.6,6.0,13.6,9.5,11.7,24.0,,,,,
2023,Ram,1500 Classic,Pickup truck: Standard,,automatic,gas,,,,,,,,322.0,3.0,5.0,,5.7,8.0,16.1,11.1,13.8,20.0,,,,,
2023,Ram,1500 Classic 4X4,Pickup truck: Standard,,automatic,gas,,,,,,,,294.0,4.0,7.0,,3.6,6.0,14.5,10.1,12.5,23.0,,,,,
2023,Ram,1500 Classic 4X4,Pickup truck: Standard,,automatic,gas,,,,,,,,330.0,3.0,5.0,,5.7,8.0,16.2,11.6,14.1,20.0,,,,,
2023,Rolls-Royce,Cullinan,Station wagon: Mid-size,,automatic,gas,,,,,,,,389.0,2.0,3.0,,6.7,12.0,20.1,12.4,16.6,17.0,,,,,
2023,Rolls-Royce,Cullinan Black Badge,Station wagon: Mid-size,,automatic,gas,,,,,,,,389.0,2.0,3.0,,6.7,12.0,20.1,12.4,16.6,17.0,,,,,
2023,Rolls-Royce,Ghost,Full-size,,automatic,gas,,,,,,,,388.0,2.0,3.0,,6.7,12.0,19.9,12.7,16.7,17.0,,,,,
2023,Rolls-Royce,Ghost Black Badge,Full-size,,automatic,gas,,,,,,,,388.0,2.0,3.0,,6.7,12.0,19.9,12.7,16.7,17.0,,,,,
2023,Rolls-Royce,Ghost Extended,Full-size,,automatic,gas,,,,,,,,388.0,2.0,3.0,,6.7,12.0,19.9,12.7,16.7,17.0,,,,,
2023,Rolls-Royce,Phantom,Full-size,,automatic,gas,,,,,,,,397.0,2.0,3.0,,6.7,12.0,20.2,13.1,17.0,17.0,,,,,
2023,Rolls-Royce,Phantom Extended,Full-size,,automatic,gas,,,,,,,,397.0,2.0,3.0,,6.7,12.0,20.2,13.1,17.0,17.0,,,,,
2023,Subaru,Ascent AWD,SUV: Standard,,automatic,gas,,,,,,,,256.0,5.0,5.0,,2.4,4.0,12.3,9.4,11.0,26.0,,,,,
2023,Subaru,BRZ,Minicompact,,automatic,gas,,,,,,,,224.0,5.0,3.0,,2.4,4.0,11.0,7.7,9.5,30.0,,,,,
2023,Subaru,BRZ,Minicompact,,manual,gas,,,,,,,,247.0,5.0,3.0,,2.4,4.0,12.0,8.8,10.5,27.0,,,,,
2023,Subaru,Crosstrek AWD,SUV: Small,,automatic,gas,,,,,,,,184.0,6.0,7.0,,2.0,4.0,8.5,7.0,7.9,36.0,,,,,
2023,Subaru,Crosstrek AWD,SUV: Small,,manual,gas,,,,,,,,220.0,5.0,7.0,,2.0,4.0,10.5,8.1,9.4,30.0,,,,,
2023,Subaru,Crosstrek AWD,SUV: Small,,automatic,gas,,,,,,,,187.0,6.0,7.0,,2.5,4.0,8.8,7.0,8.0,35.0,,,,,
2023,Subaru,Forester AWD,SUV: Small,,automatic,gas,,,,,,,,192.0,6.0,7.0,,2.5,4.0,9.0,7.2,8.2,34.0,,,,,
2023,Subaru,Forester Wilderness AWD,SUV: Small,,automatic,gas,,,,,,,,210.0,5.0,7.0,,2.5,4.0,9.5,8.3,9.0,31.0,,,,,
2023,Subaru,Impreza 5-Door AWD,Station wagon: Small,,automatic,gas,,,,,,,,178.0,6.0,7.0,,2.0,4.0,8.4,6.6,7.6,37.0,,,,,
2023,Subaru,Impreza 5-Door AWD,Station wagon: Small,,manual,gas,,,,,,,,211.0,5.0,7.0,,2.0,4.0,10.1,7.7,9.0,31.0,,,,,
2023,Subaru,Legacy AWD,Full-size,,automatic,gas,,,,,,,,209.0,5.0,6.0,,2.4,4.0,10.1,7.5,9.0,31.0,,,,,
2023,Subaru,Legacy AWD,Full-size,,automatic,gas,,,,,,,,183.0,6.0,7.0,,2.5,4.0,8.7,6.7,7.8,36.0,,,,,
2023,Subaru,Outback AWD,SUV: Small,,automatic,gas,,,,,,,,221.0,5.0,6.0,,2.4,4.0,10.6,8.1,9.5,30.0,,,,,
2023,Subaru,Outback AWD,SUV: Small,,automatic,gas,,,,,,,,195.0,6.0,7.0,,2.5,4.0,9.2,7.3,8.3,34.0,,,,,
2023,Subaru,Outback Wilderness AWD,SUV: Small,,automatic,gas,,,,,,,,235.0,5.0,6.0,,2.4,4.0,11.0,9.0,10.1,28.0,,,,,
2023,Subaru,WRX AWD,Mid-size,,automatic,gas,,,,,,,,262.0,4.0,3.0,,2.4,4.0,12.7,9.4,11.2,25.0,,,,,
2023,Subaru,WRX AWD,Mid-size,,manual,gas,,,,,,,,254.0,5.0,3.0,,2.4,4.0,12.3,9.0,10.8,26.0,,,,,
2023,Toyota,4Runner 4WD,SUV: Standard,,automatic,gas,,,,,,,,323.0,3.0,5.0,,4.0,6.0,14.9,12.6,13.8,20.0,,,,,
2023,Toyota,4Runner 4WD (Part-Time 4WD),SUV: Standard,,automatic,gas,,,,,,,,320.0,3.0,5.0,,4.0,6.0,14.8,12.5,13.8,20.0,,,,,
2023,Toyota,Camry SE,Mid-size,,automatic,gas,,,,,,,,174.0,6.0,7.0,,2.5,4.0,8.5,6.1,7.4,38.0,,,,,
2023,Toyota,Camry XSE V6/TRD,Mid-size,,automatic,gas,,,,,,,,220.0,5.0,5.0,,3.5,6.0,10.8,7.6,9.4,30.0,,,,,
2023,Toyota,Camry AWD SE,Mid-size,,automatic,gas,,,,,,,,192.0,6.0,6.0,,2.5,4.0,9.4,6.8,8.2,34.0,,,,,
2023,Toyota,Camry AWD XSE,Mid-size,,automatic,gas,,,,,,,,195.0,6.0,6.0,,2.5,4.0,9.5,7.0,8.4,34.0,,,,,
2023,Toyota,Camry Hybrid LE,Mid-size,,automatic,gas,,,,,,,,113.0,8.0,7.0,,2.5,4.0,4.9,4.8,4.9,58.0,,,,,
2023,Toyota,Camry Hybrid SE/XLE/XSE,Mid-size,,automatic,gas,,,,,,,,121.0,8.0,7.0,,2.5,4.0,5.3,5.0,5.1,55.0,,,,,
2023,Toyota,Corolla (1-mode),Compact,,automatic,gas,,,,,,,,158.0,7.0,7.0,,2.0,4.0,7.4,5.7,6.7,42.0,,,,,
2023,Toyota,Corolla (3-mode),Compact,,automatic,gas,,,,,,,,160.0,7.0,7.0,,2.0,4.0,7.6,5.9,6.8,42.0,,,,,
2023,Toyota,Corolla Hatchback,Compact,,automatic,gas,,,,,,,,159.0,7.0,7.0,,2.0,4.0,7.5,5.9,6.8,42.0,,,,,
2023,Toyota,Corolla Hybrid,Compact,,automatic,gas,,,,,,,,110.0,8.0,7.0,,1.8,4.0,4.4,5.1,4.7,60.0,,,,,
2023,Toyota,Corolla Hybrid AWD (2-mode),Compact,,automatic,gas,,,,,,,,115.0,8.0,7.0,,1.8,4.0,4.6,5.3,4.9,58.0,,,,,
2023,Toyota,Corolla Hybrid AWD (3-mode),Compact,,automatic,gas,,,,,,,,124.0,8.0,7.0,,1.8,4.0,5.0,5.7,5.3,53.0,,,,,
2023,Toyota,Corolla Cross,SUV: Small,,automatic,gas,,,,,,,,171.0,6.0,7.0,,2.0,4.0,7.6,7.0,7.3,39.0,,,,,
2023,Toyota,Corolla Cross AWD,SUV: Small,,automatic,gas,,,,,,,,182.0,6.0,7.0,,2.0,4.0,8.1,7.4,7.8,36.0,,,,,
2023,Toyota,Corolla Cross Hybrid AWD,SUV: Small,,automatic,gas,,,,,,,,130.0,8.0,7.0,,2.0,4.0,5.2,6.2,5.6,50.0,,,,,
2023,Toyota,Crown AWD,Mid-size,,automatic,gas,,,,,,,,182.0,6.0,7.0,,2.4,4.0,8.1,7.3,7.8,36.0,,,,,
2023,Toyota,Crown AWD,Mid-size,,automatic,gas,,,,,,,,133.0,8.0,7.0,,2.5,4.0,5.6,5.7,5.7,50.0,,,,,
2023,Toyota,GR Corolla,Subcompact,,manual,gas,,,,,,,,229.0,5.0,5.0,,1.6,3.0,11.1,8.3,9.8,29.0,,,,,
2023,Toyota,GR Supra 2.0,Two-seater,,automatic,gas,,,,,,,,200.0,6.0,7.0,,2.0,4.0,9.3,7.7,8.6,33.0,,,,,
2023,Toyota,GR Supra 3.0,Two-seater,,automatic,gas,,,,,,,,212.0,5.0,5.0,,3.0,6.0,10.2,7.7,9.1,31.0,,,,,
2023,Toyota,GR Supra 3.0,Two-seater,,manual,gas,,,,,,,,255.0,5.0,5.0,,3.0,6.0,12.7,8.8,10.9,26.0,,,,,
2023,Toyota,GR86,Minicompact,,automatic,gas,,,,,,,,225.0,5.0,3.0,,2.4,4.0,11.1,7.7,9.6,29.0,,,,,
2023,Toyota,GR86,Minicompact,,manual,gas,,,,,,,,247.0,5.0,3.0,,2.4,4.0,11.9,8.7,10.5,27.0,,,,,
2023,Toyota,Highlander AWD,SUV: Small,,automatic,gas,,,,,,,,231.0,5.0,7.0,,2.4,4.0,11.0,8.4,9.9,29.0,,,,,
2023,Toyota,Highlander Hybrid AWD,SUV: Standard,,automatic,gas,,,,,,,,158.0,7.0,7.0,,2.5,4.0,6.7,6.8,6.7,42.0,,,,,
2023,Toyota,Highlander Hybrid AWD Limited/Platinum,SUV: Standard,,automatic,gas,,,,,,,,156.0,7.0,7.0,,2.5,4.0,6.6,6.8,6.7,42.0,,,,,
2023,Toyota,Prius AWD,Mid-size,,automatic,gas,,,,,,,,111.0,8.0,7.0,,2.0,4.0,4.8,4.7,4.8,59.0,,,,,
2023,Toyota,RAV4,SUV: Small,,automatic,gas,,,,,,,,184.0,6.0,7.0,,2.5,4.0,8.8,6.8,7.9,36.0,,,,,
2023,Toyota,RAV4 AWD,SUV: Small,,automatic,gas,,,,,,,,199.0,6.0,6.0,,2.5,4.0,9.5,7.2,8.5,33.0,,,,,
2023,Toyota,RAV4 AWD (Stop/Start),SUV: Small,,automatic,gas,,,,,,,,187.0,6.0,6.0,,2.5,4.0,8.8,7.1,8.0,35.0,,,,,
2023,Toyota,RAV4 AWD LE,SUV: Small,,automatic,gas,,,,,,,,184.0,6.0,6.0,,2.5,4.0,8.7,6.9,7.9,36.0,,,,,
2023,Toyota,RAV4 Hybrid AWD,SUV: Small,,automatic,gas,,,,,,,,141.0,7.0,7.0,,2.5,4.0,5.8,6.3,6.0,47.0,,,,,
2023,Toyota,Sequoia 4WD,SUV: Standard,,automatic,gas,,,,,,,,273.0,4.0,5.0,,3.4,6.0,12.6,10.5,11.7,24.0,,,,,
2023,Toyota,Sienna,Minivan,,automatic,gas,,,,,,,,154.0,7.0,7.0,,2.5,4.0,6.6,6.5,6.6,43.0,,,,,
2023,Toyota,Sienna AWD,Minivan,,automatic,gas,,,,,,,,158.0,7.0,7.0,,2.5,4.0,6.8,6.6,6.7,42.0,,,,,
2023,Toyota,Tacoma 4WD,Pickup truck: Small,,automatic,gas,,,,,,,,278.0,4.0,5.0,,3.5,6.0,13.0,10.5,11.9,24.0,,,,,
2023,Toyota,Tacoma 4WD,Pickup truck: Small,,manual,gas,,,,,,,,299.0,4.0,5.0,,3.5,6.0,13.8,11.4,12.7,22.0,,,,,
2023,Toyota,Tacoma 4WD D-Cab TRD Off-Road/PRO,Pickup truck: Small,,manual,gas,,,,,,,,300.0,4.0,5.0,,3.5,6.0,13.8,11.7,12.9,22.0,,,,,
2023,Toyota,Tundra,Pickup truck: Standard,,automatic,gas,,,,,,,,277.0,4.0,5.0,,3.4,6.0,13.1,10.1,11.8,24.0,,,,,
2023,Toyota,Tundra 4WD,Pickup truck: Standard,,automatic,gas,,,,,,,,285.0,4.0,5.0,,3.4,6.0,13.6,10.4,12.2,23.0,,,,,
2023,Toyota,Tundra 4WD TRD,Pickup truck: Standard,,automatic,gas,,,,,,,,286.0,4.0,5.0,,3.4,6.0,13.5,10.6,12.2,23.0,,,,,
2023,Toyota,Tundra Hybrid 4WD,Pickup truck: Standard,,automatic,gas,,,,,,,,274.0,4.0,5.0,,3.4,6.0,12.7,10.5,11.7,24.0,,,,,
2023,Toyota,Tundra Hybrid 4WD TRD PRO,Pickup truck: Standard,,automatic,gas,,,,,,,,287.0,4.0,5.0,,3.4,6.0,12.9,11.6,12.3,23.0,,,,,
2023,Toyota,Venza AWD,SUV: Small,,automatic,gas,,,,,,,,142.0,7.0,7.0,,2.5,4.0,5.9,6.4,6.1,46.0,,,,,
2023,Volkswagen,Atlas,SUV: Small,,automatic,gas,,,,,,,,240.0,5.0,3.0,,2.0,4.0,11.0,9.3,10.2,28.0,,,,,
2023,Volkswagen,Atlas 4MOTION,SUV: Small,,automatic,gas,,,,,,,,255.0,5.0,3.0,,2.0,4.0,11.8,9.8,10.9,26.0,,,,,
2023,Volkswagen,Atlas 4MOTION,SUV: Small,,automatic,gas,,,,,,,,279.0,4.0,5.0,,3.6,6.0,13.4,10.1,11.9,24.0,,,,,
2023,Volkswagen,Atlas Cross Sport,SUV: Small,,automatic,gas,,,,,,,,243.0,5.0,3.0,,2.0,4.0,11.0,9.6,10.3,27.0,,,,,
2023,Volkswagen,Atlas Cross Sport 4MOTION,SUV: Small,,automatic,gas,,,,,,,,256.0,5.0,3.0,,2.0,4.0,11.8,9.8,10.9,26.0,,,,,
2023,Volkswagen,Atlas Cross Sport 4MOTION,SUV: Small,,automatic,gas,,,,,,,,275.0,4.0,5.0,,3.6,6.0,13.1,10.0,11.7,24.0,,,,,
2023,Volkswagen,Golf GTI,Compact,,automatic,gas,,,,,,,,198.0,6.0,5.0,,2.0,4.0,9.7,7.0,8.5,33.0,,,,,
2023,Volkswagen,Golf GTI,Compact,,manual,gas,,,,,,,,205.0,5.0,5.0,,2.0,4.0,10.0,7.3,8.8,32.0,,,,,
2023,Volkswagen,Golf R,Compact,,automatic,gas,,,,,,,,213.0,5.0,5.0,,2.0,4.0,10.3,7.7,9.1,31.0,,,,,
2023,Volkswagen,Golf R,Compact,,manual,gas,,,,,,,,237.0,5.0,5.0,,2.0,4.0,11.8,8.3,10.2,28.0,,,,,
